id,type,modified,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,lifeStage,reproductiveCondition,establishmentMeans,occurrenceStatus,preparations,associatedSequences,associatedTaxa,previousIdentifications,eventDate,verbatimEventDate,habitat,eventRemarks,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalStatus
NSW:NSW:NSW 207250,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 207250,NSW 207250,Bloodwood - small tree 5-6 m high.,12557,"Coveny, R.G.",,fruit,,Present,sheet,,,,1987-03-29,,"Scattered in brown sandy soil on rocky ridge with Allocasuarina inophloia, Eucalyptus exserta, Callitris glaucophylla, Eriostemon ditformis, Acacia sp., etc.",,,,,,Australia,,New South Wales,Bebo State Forest,"Woods Bend, 11.5 km north of Yetman","Woods Bend, 11.5 km north of Yetman",,340.0,340.0,,,,,"28,48,,S,150,47,,E,",,,,,-28.8,150.78,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 207760,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 207760,NSW 207760,"Tree 8 m, grey bloodwood bark.",8019,"Boyland, D.E.",,fruit,native,Present,sheet,,,,1979-09-11,,"Ridge; Eucalyptus open woodland with Xanthorrhoea sp. conspicuous; shallow soils, with parent rock outcropping.",,,,,,Australia,,Queensland,Isla Gorge National Park,"Lookout, c. 62 km NNE of Taroom.","Lookout, c. 62 km NNE of Taroom.",,,,,,,,"25,11,,S,149,48,,E,",,,,,-25.18,149.8,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 207761,PhysicalObject,2019-06-07 14:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 207761,NSW 207761,"Tree 10 m, tight corky bloodwood bark branched 4 m from base.",8046,"Boyland, D.E.",,fruit,native,Present,sheet,,,,1979-09-13,,On gently sloping plain supporting E. crebra open woodland with other Eucalyptus spp. conspicuous; a low shrubby layer of Acacia spp. is well defined; soil shallow sandy loam.,,,,,,Australia,,Queensland,,c. 57 km N of Injune,c. 57 km N of Injune,,,,,,,,"25,20,,S,148,38,,E,",,,,,-25.33,148.63,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 207762,PhysicalObject,2019-06-07 14:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 207762,NSW 207762,"Tree 10 m, branched 3 m from base, light brown flaky corky bark exposing yellow inner bark.",8050,"Boyland, D.E.",,fruit,native,Present,sheet,,,,1979-09-13,,On gently sloping plain supporting E. crebra open woodland with other Eucalyptus spp. conspicuous; a low shrubby layer of Acacia spp. is well defined; soil shallow sandy loam.,,,,,,Australia,,Queensland,,c. 57 km N of Injune,c. 57 km N of Injune,,,,,,,,"25,20,,S,148,38,,E,",,,,,-25.33,148.63,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 207770,PhysicalObject,2018-11-28 12:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 207770,NSW 207770,"Tree c. 13 m tall, bark smooth, pinkish mottled yellow, coarsely pitted.",4026,"Pedley, L.",,buds | flowers,native,Present,sheet,,,,1972-12-07,,Partly cleared grassy open forest of Eucalyptus maculata and E. crebra; sandy soil.,,,,,,Australia,,Queensland,,near Leyburn,near Leyburn,,,,,,,,"28,01,,S,151,38,,E,",,,,,-28.02,151.63,,10000.0,,,,,,,,,"Johnson, L.A.S.",1987-11,,,,Corymbia variegata (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,variegata,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 214172,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 214172,NSW 214172,"Locally frequent. Tree 15 m. Tesselated grey-brown bark, pinkish-brown under, smooth branches from c. 3-5 cm diam. pale cream-brown.",3598,"Hill, K.D.",,buds | flowers | fruit,native,Present,sheet,,,,1988-12-06,,"Flat. Dry sclerophyll forest with this, C. intermedia, Eucalyptus tereticornis. Pale gravelly loam on sandstone.",,,,,,Australia,,Queensland,,21.2 km north of Clareview turnoff.,21.2 km north of Clareview turnoff.,,,,,,,,"21,57,,S,149,45,,E,",,,,,-21.95,149.75,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 220854,PhysicalObject,2019-06-07 14:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 220854,NSW 220854,"Locally occasional. Tree 10 m. Bark rough on trunks, smooth on branches.",89/011,"Blaxell, D.F.",,fruit,native,Present,sheet,,,,1989-07-22,,"Woodland of this, Eucalyptus tessellaris, C. carvonica, A. leiocarpa, Callitris.",,,,,,Australia,,Queensland,,22.9 km north of Mitchell - Roma road towards Forest Vale section),22.9 km north of Mitchell - Roma road towards Forest Vale section),,,,,,,,"26,17,00,S,147,58,00,E,",,,,,-26.2833333,147.9666667,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 221018,PhysicalObject,2019-06-07 14:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 221018,NSW 221018,Locally occasional. Mallee to 4 m.,89/230,"Blaxell, D.F.",,fruit,native,Present,sheet,,,,1989-08-09,,Low scrub on crest of range. Sandy soil on sandstone.,,,,,,Australia,,Queensland,,44 km S of turn-off to Carnarvon National Park on Rolleston - Injune rd,44 km S of turn-off to Carnarvon National Park on Rolleston - Injune rd,,,,,,,,"25,05,00,S,148,16,00,E,",,,,,-25.0833333,148.2666667,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 223290,PhysicalObject,2019-04-11 14:52:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 223290,NSW 223290,Shrub 1.5 m. Stocking gum.,A0540,"Power, G.C.J.",,buds | flowers | fruit | sterile,,Present,sheet,,,,1989-08-30,,Exposed coastal ridge. All species wind stunted in community. Rocky.,,,,,,Australia,,Queensland,,"Horn Island, King Pt","Horn Island, King Pt",,20.0,20.0,,,,,"10,34,,S,142,18,,E,",,,,,-10.57,142.3,,10000.0,,,,,,,,,,,,,,Corymbia papuana (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,papuana,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 227786,PhysicalObject,2019-06-07 14:53:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 227786,NSW 227786,Dominant. Tree 4-15 m high. Stamens cream. Bark rough to branches c. 1 cm diameter.,1560,"Weston, P.H.",,buds | flowers | fruit,,Present,sheet,,,,1990-01-14,,"Flat ridge top. Dry sclerophyll woodland dominated by Eucalyptus panda (PHW 1559), E. carnarvonica (PHW 1560), also E. tenuipes (PHW 1561), PHW 1562, Callitris, Acacia sp, shrubby understorey. Disturbed. Sandstone, brown loamy sand.",,,,,,Australia,,Queensland,Lonesome National Park,"Carnarvon Development Road, 4.3 km north-northeast of third crossing, Dawson River, Carnarvon Range crest","Carnarvon Development Road, 4.3 km north-northeast of third crossing, Dawson River, Carnarvon Range crest",,550.0,550.0,,,,,"25,19,,S,148,39,30,E,",,,,,-25.32,148.6583333,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,holotype,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 230871,PhysicalObject,2019-06-19 11:53:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 230871,NSW 230871,"Locally frequent. Tree to 10 m. Full dark grey-brown bloodwood bark, semiglossy pendulous bright green",3709,"Hill, K.D.",,fruit,native,Present,sheet,,,,1990-07-25,,"Grassy open woodland on S slope near crest, this, E. xanthoclada. Skeletal soil on marly sandstone.",,,,,,Australia,,Queensland,,Hill above Burdekin Wilderness Lodge,Hill above Burdekin Wilderness Lodge,,,,,,,,"20,24,,S,147,02,,E,",,,,,-20.4,147.03,,50.0,,,,,,,,,"Wilson, Peter G.",2019-03-26,,,holotype,Corymbia ligans subsp. burdekinensis K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,ligans,,subsp.,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 231361,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 231361,NSW 231361,"Locally frequent. Tree to 20 m. Tessellated pale brown bark, peeling to grey on branches to 2 cm diam.",3817,"Hill, K.D.",,fruit | sterile,native,Present,sheet,,,,1990-08-11,,"Grassy forest on gentle SW slope, Eucalyptus acmenoides, E. pilularis, E. siderophloia, C. maculata, C. trachyphloia. Sandy brown clay-loam on sediments.",,,,,,Australia,,Queensland,,7.1 km N of Helidon towards Ravensbourne,7.1 km N of Helidon towards Ravensbourne,,,,,,,,"27,31,,S,152,08,,E,",,,,,-27.52,152.13,,1000.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 235966,PhysicalObject,2019-01-15 15:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 235966,NSW 235966,"Tree to  4 m. Bark rough below, upper branches smooth.",9024,"Carolin, R.C.",,buds | flowers | fruit,native,Present,sheet,,,,1974-05-02,,Triodia pungens/C. dichromophloia scrub. Skeletal soil with lateritic gravel.,,,,,,Australia,,Queensland,,1.6 km E of Wernadinga homestead on the Normanton rd,1.6 km E of Wernadinga homestead on the Normanton rd,,,,,,,,"18,08,00,S,139,59,00,E,",,,,,-18.1333333,139.9833333,,1000.0,,,,,,,,,,,,,,Corymbia pocillum (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,pocillum,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 256789,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 256789,NSW 256789,"Locally abundant tree to 12 m tall, fibrous tessellated pale brown bloodwood bark, pale yellow-brown under, smooth branches from c. 3 cm diam.",4207,"Hill, K.D.",,fruit,,Present,sheet,,,,1992-06-19,,"Dry sclerophyll woodland on skeletal sandy pale grey loam on coarse sandstone on flat crest of range, Eucalyptus dwyeri, E. beyeriana, E. fibrosa, E. agglomerata, E. punctata, Corymbia trachyphloia, Callitris endlicheri.",,,,,,Australia,,New South Wales,Goulburn River National Park,"Crest of Lees Pinch, Wollar - Merriwa road,","Crest of Lees Pinch, Wollar - Merriwa road,",,450.0,450.0,,,,,"32,18,15,S,150,02,35,E,",,,,,-32.3041667,150.0430556,,50.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 262320,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 262320,NSW 262320,Locally frequent. Tree 20 m. Brown bloodwood with flaky yellowish bark.,492,"Kennedy, M.",,,,Present,sheet,,,,1992-11-04,,Eucalyptus fibrosa and Callitris. Sandy loam on sandstone.,,,,,,Australia,,New South Wales,Pilliga State Forest,Salt Cave Picnic Area.,Salt Cave Picnic Area.,,260.0,260.0,,,,,"30,45,,S,149,16,,E,",,,,,-30.75,149.27,,,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 276421,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 276421,NSW 276421,Frequent. Tree 4 m.,21,"Armstrong, T.E.A.",,fruit,,Present,sheet,,,,1993-09-10,,"Top of W-facing ridge in woodland with Callitris, bloodwoods and stringybarks. Undisturbed. Thin skeletal soil on sandstone.",,,,,,Australia,,New South Wales,Goulburn River National Park,"Lees Pinch, walking track to Lookout.","Lees Pinch, walking track to Lookout.",,350.0,350.0,,,,,"32,18,16,S,150,02,57,E,",,,,,-32.3044444,150.0491667,,50.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 276667,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 276667,NSW 276667,Locally abundant. Tree to 5m. Reddish urn shaped fruits. Seed collected from several trees.,553,"Kennedy, M.",,fruit,,Present,sheet,,,,1993-09-10,,"Roadside, open forest. Leucopogon muticus, Homaranthus darwinioides &Davisea sp. Sandy loam on sandstone.",,,,,,Australia,,New South Wales,Goulburn River National Park,1 km from Lee's Pinch Lookout towards Wollah.,1 km from Lee's Pinch Lookout towards Wollah.,,280.0,280.0,,,,,"32,18,11,S,150,02,36,E,",,,,,-32.3030556,150.0433333,,50.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 295676,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 295676,NSW 295676,Tree beside road.,584,"Wannan, B.S.",,fruit,,Present,sheet,,,,1997-06-19,,"Low open woodland on coarse granite sands to 10 m with Corymbia leichhardtii, Eucalyptus crebra, C. trachyphloia subsp. trachyphloia, C. peltata, C. dallachiana & E. shirleyi.",,,,,,Australia,,Queensland,,Herveys Range Road - 200 m W of Brinagee Creek.,Herveys Range Road - 200 m W of Brinagee Creek.,,350.0,350.0,,,,,"19,30,24,S,146,12,48,E,",,,,,-19.5066667,146.2133333,,,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 297533,PhysicalObject,2019-06-07 14:48:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 297533,NSW 297533,"Locally frequent small tree 2.5 m. Lower bark scaly, pale grey-brown - upper branches smooth, grey, flaking in large segments.",476,"Johnstone, R.L.",,buds | fruit,native,Present,sheet,,,,1994-07-28,,"W facing cliff edge, growing in skeletal soil in cracks. Trachyte.",,,,,,Australia,,Queensland,,"Walking track up Mount Tibrogargan, near start of exposed rocky section.","Walking track up Mount Tibrogargan, near start of exposed rocky section.",,,,,,,,"26,55,39,S,152,56,37,E,",,,,,-26.9275,152.9436111,,50.0,,,,,,,,,"Wilson, Peter G.",2019-03,,,,Corymbia trachyphloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,trachyphloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 300195,PhysicalObject,2018-11-28 12:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 300195,NSW 300195,"Tree to 25 m, bark flaky, reddish.",2715,"Pedley, L.",,buds | flowers,native,Present,sheet,,,,1968-06-26,,On red sandy earth.,,,,,,Australia,,Queensland,,c. 50 miles [80 km] east-northeast of Weipa,c. 50 miles [80 km] east-northeast of Weipa,,,,,,,,"12,23,,S,142,37,,E,",,,,,-12.38,142.62,,1000.0,,,,,,,,,,,,,,Corymbia nesophila (Blakely) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,nesophila,,,(Blakely) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 300198,PhysicalObject,2018-11-28 12:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 300198,NSW 300198,Tree to 6 m.,2752,"Pedley, L.",,buds | flowers,native,Present,sheet,,,,1968-07-01,,On sandy soil in heath.,,,,,,Australia,,Queensland,,30 miles [48 km] west-southwest of Portland Roads,30 miles [48 km] west-southwest of Portland Roads,,,,,,,,"12,48,,S,143,13,,E,",,,,,-12.8,143.22,,1000.0,,,,,,,,,,,,,,Corymbia nesophila (Blakely) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,nesophila,,,(Blakely) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 300205,PhysicalObject,2018-11-28 12:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 300205,NSW 300205,"Tree to 15 m tall; fully barked with scaly, grey, slightly tinged with pink, bark.",2694,"Pedley, L.",,buds | flowers,native,Present,sheet,,,,1968-06-21,,On sandy soil with E. tetrodonta.,,,,,,Australia,,Queensland,,near Musgrave Telegraph Office,near Musgrave Telegraph Office,,,,,,,,"14,45,,S,143,30,,E,",,,,,-14.75,143.5,,10000.0,,,,,,,,,,,,,,Corymbia nesophila (Blakely) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,nesophila,,,(Blakely) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 300219,PhysicalObject,2019-01-15 15:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 300219,NSW 300219,Tree to 10 m. Bark rough to upper most branches.,9199,"Carolin, R.C.",,fruit,native,Present,sheet,,,,1974-05-10,,Bloodwood woodland. Sandy soil with some lateritic pebbles.,,,,,,Australia,,Queensland,,"Six - mile Creek, SE of West Moreland [Westmoreland] homestead","Six - mile Creek, SE of West Moreland [Westmoreland] homestead",,,,,,,,"17,23,,S,138,17,,E,",,,,,-17.38,138.28,,10000.0,,,,,,,,,,,,,,Corymbia polycarpa (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,polycarpa,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 300243,PhysicalObject,2019-01-14 17:11:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 300243,NSW 300243,Bloodwood Gum,,"Jackson, G.H.",,flowers,native,Present,sheet,,,,1931-01,,Sandy soil near beach.,,,,,,Australia,,Queensland,,Gugin.,Gugin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corymbia gummifera (Gaertn.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,gummifera,,,(Gaertn.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301171,PhysicalObject,2019-08-05 16:04:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301171,NSW 301171,Red Gum [Preston River 33:32'S 116:02'E],1855,"Koch, M.",,buds | flowers,native,Present,sheet,,,,1908-11,,,,,,,,Australia,,Western Australia,,Preston Valley.,Preston Valley.,,,,,,,,"33,32,,S,116,02,,E,",,,,,-33.53,116.03,,25000.0,,,,,,,,,,,,,,Corymbia calophylla (Lindl.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,calophylla,,,(Lindl.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301172,PhysicalObject,2019-08-05 16:04:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301172,NSW 301172,"Sucker leaves of ""Red Gum"". [Preston River 33:32'S 116:02'E]",[1855a],"Koch, M.",,sterile,native,Present,sheet,,,,1909-10,,,,,,,,Australia,,Western Australia,,Preston Valley.,Preston Valley.,,,,,,,,"33,32,,S,116,02,,E,",,,,,-33.53,116.03,,25000.0,,,,,,,,,,,,,,Corymbia calophylla (Lindl.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,calophylla,,,(Lindl.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301175,PhysicalObject,2019-02-19 16:55:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301175,NSW 301175,,159,"Stoward, F.",,flowers,native,Present,sheet,,,,1912-06,,,,,,,,Australia,,Western Australia,,Denmark,Denmark,,,,,,,,"34,58,,S,117,21,,E,",,,,,-34.97,117.35,,10000.0,,,,,,,,,,,,,,Corymbia calophylla (Lindl.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,calophylla,,,(Lindl.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301180,PhysicalObject,2019-01-15 15:14:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301180,NSW 301180,"Frutex 2-3 alt., foliosus, floribus albis odoratis. In fruticetis, in arenosis subhumidis.",2188,"Diels, L.",,buds | flowers,native,Present,sheet,,,,1901-01-13,,,,,,,,Australia,,Western Australia,,"Plantagenet, pr. King George Sound","Plantagenet, pr. King George Sound",,,,,,,,"35,03,,S,117,58,,E,",,,,,-35.05,117.97,,25000.0,,,,,,,,,,,,,,Corymbia calophylla (Lindl.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,calophylla,,,(Lindl.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301246,PhysicalObject,2019-01-15 15:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301246,NSW 301246,Tree to 8 m. Bark rough and scaly below and smooth on upper branches.,9413,"Carolin, R.C.",,fruit,native,Present,sheet,,,,1974-05-25,,Eucalyptus woodland.,,,,,,Australia,,Northern Territory,,8 miles [12.8 km] NE of Mainoru on station road to Bulman,8 miles [12.8 km] NE of Mainoru on station road to Bulman,,,,,,,,"13,58,,S,134,10,,E,",,,,,-13.97,134.17,,1000.0,,,,,,,,,,,,,,Corymbia latifolia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,latifolia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301579,PhysicalObject,2019-01-15 15:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301579,NSW 301579,Tree to 8 m. Bark rough flaky below smooth above.,8664,"Carolin, R.C.",,fruit,native,Present,sheet,,,,1974-04-16,,Bloodwood/Melaleuca woodland. Damp sand.,,,,,,Australia,,Queensland,,77 miles [123.3 km] W of Croydon on the Normanton road,77 miles [123.3 km] W of Croydon on the Normanton road,,,,,,,,"17,52,,S,141,11,,E,",,,,,-17.87,141.18,,10000.0,,,,,,,,,,,,,,Corymbia curtipes (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,curtipes,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301703,PhysicalObject,2019-01-15 15:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301703,NSW 301703,"Tree to 16 m. Bark rough, tessellated at base, smooth on upper stem and branches.",8579,"Carolin, R.C.",,fruit,native,Present,sheet,,,,1974-04-13,,Bloodwood woodland. Damp basaltic loam.,,,,,,Australia,,Queensland,,40 miles [65 km] S of Mt Garnet on the Hughenden rd,40 miles [65 km] S of Mt Garnet on the Hughenden rd,,,,,,,,"18,06,,S,144,20,,E,",,,,,-18.1,144.33,,1000.0,,,,,,,,,,,,,,Corymbia confertiflora (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,confertiflora,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301704,PhysicalObject,2019-01-15 15:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301704,NSW 301704,Tree to 5 m. Bark smooth above with a rough tessellated stocking at base.,8857,"Carolin, R.C.",,fruit,native,Present,sheet,,,,1974-04-24,,Open woodland. Clay loam.,,,,,,Australia,,Queensland,,12 miles [19.5 km] W of the Alexander [Alexandra] R. crossing on the Cloncurry/Burketown rd,12 miles [19.5 km] W of the Alexander [Alexandra] R. crossing on the Cloncurry/Burketown rd,,,,,,,,"18,36,,S,140,12,,E,",,,,,-18.6,140.2,,1000.0,,,,,,,,,,,,,,Corymbia confertiflora (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,confertiflora,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 301716,PhysicalObject,2018-11-28 12:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 301716,NSW 301716,"Tree to 50 ft [15.2 m]; bole with smooth yellow bark on upper half, dark tessellated bark in lower; anthers cream; leaves dark green.",1862,"Pedley, L.",,flowers,native,Present,sheet,,,,1965-11-13,,On red lateritic soil.,,,,,,Australia,,Queensland,,50 miles [82 km] NW of Laura,50 miles [82 km] NW of Laura,,,,,,,,"15,12,,S,143,52,,E,",,,,,-15.2,143.87,,10000.0,,,,,,,,,,,,,,Corymbia confertiflora (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,confertiflora,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
