id,type,modified,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,lifeStage,reproductiveCondition,establishmentMeans,occurrenceStatus,preparations,associatedSequences,associatedTaxa,previousIdentifications,eventDate,verbatimEventDate,habitat,eventRemarks,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalStatus
NSW:NSW:NSW 1053805,PhysicalObject,2019-02-12 14:37:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 1053805,NSW 1053805,,,"Irby, L.G.",,fruit,native,Present,sheet,,,,1911-12,,,,,,,,Australia,,New South Wales,,Terrigal.,Terrigal.,,,,,,,,"33,27,,S,151,27,,E,",,,,,-33.45,151.45,,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 1053806,PhysicalObject,2019-02-12 14:42:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 1053806,NSW 1053806,[Received 20 June 1957],,"Longworth, F.L.",,sterile,native,Present,sheet,,,,1957-06,,,,,,,,Australia,,New South Wales,,Coopernook.,Coopernook.,,,,,,,,"31,49,,S,152,36,,E,",,,,,-31.82,152.6,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 1053808,PhysicalObject,2019-03-15 14:12:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 1053808,NSW 1053808,,,"Willis, J.L.",,fruit,native,Present,sheet,,,,1953-08,,,,,,,,Australia,,Queensland,,Fraser Island.,Fraser Island.,,,,,,,,"25,15,,S,153,10,,E,",,,,,-25.25,153.17,,,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 1053809,PhysicalObject,2019-02-12 15:12:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 1053809,NSW 1053809,,,"Austin, W.H.",,flowers | fruit,native,Present,sheet,,,,1916-04,,,,,,,,Australia,,New South Wales,,Near Wyong.,Near Wyong.,,,,,,,,"33,16,,S,151,25,,E,",,,,,-33.27,151.42,,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 19914,PhysicalObject,2018-06-26 13:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19914,NSW 19914,"Ex Herb. W.V. Fitzgerald. [Blake cited only Fitzgerald 1116 but annotated all 3 specimens as ""part of type"". Note that NSW 20151 matches the upper centre element in the photograph in the notes folder. Peter G. Wilson May 2013]",1116,"Fitzgerald, W.V.",,flowers,native,Present,,,,,1905-06,,,,,,,,Australia,,Western Australia,,"Mount Harris, W Kimberley.","Mount Harris, W Kimberley.",,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-15,,,lectotype,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19915,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19915,NSW 19915,[Flower detail drawn 1 Sep 1921 M.F. [Margaret Flockton]. [Photographed 26 Jun 2003 CANB],1258,"Fitzgerald, W.V.",,flowers,native,Present,sheet,,,,1905-09,,`,,,,,,Australia,,Western Australia,,Base of Mount Bartlett.,Base of Mount Bartlett.,,,,,,,,"16,53,37,S,125,14,58,E,GDA94",,,,,-16.8936,125.2494,GDA94,,,,,,,,,,"Barlow, B.A.",1985-01-10,,,holotype,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
NSW:NSW:NSW 19925,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19925,NSW 19925,,,Unknown,,fruit,native,Present,sheet,,,,,,,,,,,,Australia,,Queensland,,North Queensland.,North Queensland.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1958-07-13,,,,Melaleuca saligna Schauer,,,,,Myrtaceae,Melaleuca,saligna,,,Schauer,
NSW:NSW:NSW 19934,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19934,NSW 19934,,,"Moore, C.",,,native,Present,sheet,,,,1850,,[Lacks Moore's own collecting label],,,,,,,,,,S.S. Islands [South Sea Islands] (New Caledonia?),S.S. Islands [South Sea Islands] (New Caledonia?),,,,,,,,,,,,,,,,,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 19943,PhysicalObject,2018-06-18 11:02:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19943,NSW 19943,Bark papery.  Flowers white.,233,"White, C.T.",,flowers,native,Present,sheet,,,,1918-07,,Open forest country.,,,,,,Papua New Guinea,,Central,,Astrolabe Range.,Astrolabe Range.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melaleuca dealbata S.T.Blake,,,,,Myrtaceae,Melaleuca,dealbata,,,S.T.Blake,
NSW:NSW:NSW 19970,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19970,NSW 19970,"There is an example of Solander's script attached to this collection although J. Garden has commented in July 1949 that the note does not apply to this specimen! The specimen was received as Melaleuca Leucadendron L., re-determined as Melaleuca cunninghami Schau. by an unnamed botanist. [^TY for further notes.] Illustr. Bot. Cook's Voyage, tab. 113, p. 38. Ex Herbario Musei Britannici.",,"Banks, J.",,,native,Present,sheet,,,,1770,,,,,,,,Australia,,Queensland,,"New Holland [collected near Endeavour River, QLD]","New Holland [collected near Endeavour River, QLD]",,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-10-01,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 19971,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19971,NSW 19971,"Specimen received as Melaleuca leucadendron L. Illustr. Bot. Cook's Voyage, tab. 112, p. 37. Ex Herbario Musei Britannici.",,"Banks, J.",,fruit,native,Present,sheet,,,,1770,,,,,,,,Australia,,Queensland,,"New Holland [collected near Endeavour River, QLD]","New Holland [collected near Endeavour River, QLD]",,,,,,,,,,,,,,,,,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 19972,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19972,NSW 19972,"Specimen received as Melaleuca leucadendron L. Var. [Benth. in herb.] [M. ruscifolia Soland. ms.], specimen re-determined by S.T. Blake in December 1964 who noted that it was the HOLOTYPE of Melaleuca leucadendron (L.) L. var. albida Cheel forma ruscifolia. Ex Herbario Musei Britannici.",,"Banks, J.",,fruit,native,Present,,,,,1770,,,,,,,,Australia,,Queensland,,"New Holland [collected near Endeavour River, QLD]","New Holland [collected near Endeavour River, QLD]",,,,,,,,,,,,,,,,,,,,,,,,,"Kodela, P.G.",2013-10-17,,,holotype,Melaleuca arcana S.T.Blake,,,,,Myrtaceae,Melaleuca,arcana,,,S.T.Blake,
NSW:NSW:NSW 19973,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19973,NSW 19973,"Known as ""Swamp Oak"". Tree about 12 feet high. Stamens pink to yellow.",,"Ford, N.C.",,flowers | fruit,native,Present,sheet,,,,1949-09-16,,In Eucalyptus timber - near creek.,,,,,,Australia,,Queensland,,"Trice Station, about 68 miles S of Torrens Creek.","Trice Station, about 68 miles S of Torrens Creek.",,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19974,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19974,NSW 19974,Small tree.  Longitudinally fissured vark showing very definite annual rings.,50,"Jacobs, M.R.",,flowers,native,Present,sheet,,,,1933-07-11,,Associated with Grevillea [M.R. Jacobs 21] on flats.,,,,,,Australia,,Northern Territory,,20 miles [32 km] S [SE] of Darwin.,20 miles [32 km] S [SE] of Darwin.,,,,,,,,"12,35,,S,131,04,,E,",,,,,-12.58,131.07,,10000.0,,,,,,,,,"Blake, S.T.",1933-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19975,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19975,NSW 19975,,,"Campbell, W.S.",,flowers | fruit,native,Present,sheet,,,,1911-05,,,,,,,,Australia,,Northern Territory,,N of 15 degrees.,N of 15 degrees.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19976,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19976,NSW 19976,,467,"Bleeser, F.A.K.",,flowers,native,Present,sheet,,,,1927-04,,,,,,,,Australia,,Northern Territory,,Darwin.,Darwin.,,,,,,,,"12,27,,S,130,49,,E,",,,,,-12.45,130.82,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19977,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19977,NSW 19977,"Scientific Expedition of Prof. W. Baldwin Spencer (and others) from Darwin to the Roper River, Gulf of Carpentaria, July-August, 1911.",,"Spencer, W.B.",,fruit,native,Present,sheet,,,,1911-07,,,,,,,,Australia,,Northern Territory,,Maudes Creek.,Maudes Creek.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19978,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19978,NSW 19978,Small tree with papery bark.,,"Betche, E.",,buds | flowers,native,Present,sheet,,,,1901-08,,,,,,,,Australia,,Queensland,,Atherton.,Atherton.,,,,,,,,"17,16,,S,145,28,,E,",,,,,-17.27,145.47,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19979,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19979,NSW 19979,,,"Simmons, R.",,flowers,native,Present,sheet,,,,1903,,,,,,,,Australia,,Queensland,,Rockhampton.,Rockhampton.,,,,,,,,"23,22,,S,150,28,,E,",,,,,-23.37,150.47,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19980,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19980,NSW 19980,,,"Simmons, R.",,flowers,native,Present,sheet,,,,1903,,,,,,,,Australia,,Queensland,,Rockhampton.,Rockhampton.,,,,,,,,"23,22,,S,150,28,,E,",,,,,-23.37,150.47,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19981,PhysicalObject,2018-06-18 11:02:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19981,NSW 19981,"Tree, papery bark.",6384,"White, C.T.",,fruit,native,Present,sheet,,,,1929-10-07,,Common in sandy soil.,,,,,,Australia,,Queensland,,Traverston Mounth of the Burrum River.,Traverston Mounth of the Burrum River.,,,,,,,,"25,16,,S,152,34,,E,",,,,,-25.27,152.57,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 19982,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19982,NSW 19982,,,"Cleland, J.B.",,fruit,native,Present,sheet,,,,,190-,,,,,,,Australia,,Western Australia,,Port Hedland.,Port Hedland.,,,,,,,,"20,18,,S,118,34,,E,",,,,,-20.3,118.57,,10000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
NSW:NSW:NSW 19983,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19983,NSW 19983,,,"White, C.T.",,sterile,native,Present,sheet,,,,1916-08,,,,,,,,Australia,,Queensland,,Flinders River.,Flinders River.,,,,,,,,"20,42,,S,143,46,,E,",,,,,-20.7,143.77,,25000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19984,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19984,NSW 19984,"20 feet. = 3964, 3967, 3866.",3929,"Cambage, R.H.",,flowers | fruit,native,Present,sheet,,,,1913-08-24,,,,,,,,Australia,,Queensland,,Croydon.,Croydon.,,,,,,,,"18,12,,S,142,15,,E,",,,,,-18.2,142.25,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19985,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19985,NSW 19985,"Scientific Expedition of Prof. W. Baldwin Spencer (and others) from Darwin to the Roper River, Gulf of Carpentaria, July-August, 1911.",,"Spencer, W.B.",,fruit,native,Present,sheet,,,,1911-07,,,,,,,,Australia,,Northern Territory,,Sterling Creek.,Sterling Creek.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19986,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19986,NSW 19986,IV Common Tea Tree.  6775/11.,,"Smith, F.W.",,fruit,native,Present,sheet,,,,1911-11,,,,,,,,Australia,,Queensland,,"Bouldercombe, Rockhampton.","Bouldercombe, Rockhampton.",,,,,,,,"23,34,,S,150,28,,E,",,,,,-23.57,150.47,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19987,PhysicalObject,2018-06-26 12:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19987,NSW 19987,"A large tree of 30-40 feet high, the bark in thin white layers stiff 2-3 inches long, ends pointed.  Spikes of flowers greenish-yellow often two together. Fairly common.  Paper bark tea tree. Timber of this 9862.",,"Boorman, J.L.",,flowers | fruit,native,Present,sheet,,,,1912-08,,In low country not necessarily swampy.,,,,,,Australia,,Queensland,,Yeppoon.,Yeppoon.,,,,,,,,"23,07,,S,150,43,,E,",,,,,-23.12,150.72,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19988,PhysicalObject,2017-04-07 09:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19988,NSW 19988,Small shrub.  Less numerous than (1).,2,"Keast, A.",,,native,Present,sheet,,,,1952-06-20,,From extensive marshes adjoining mangrove forests.,,,,,,Australia,,Northern Territory,,"Port Keats, 180 miles SW of Darwin.","Port Keats, 180 miles SW of Darwin.",,,,,,,,"14,06,,S,129,33,,E,",,,,,-14.1,129.55,,25000.0,,,,,,,,,,,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 19989,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19989,NSW 19989,40 - 50 feet [12 - 15 m] high.,,"Keast, A.",,flowers,native,Present,sheet,,,,1952-06-20,,From extensive marshes adjoining mangrove forests.,,,,,,Australia,,Northern Territory,,"Port Keats, 180 miles [290 km] SW of Darwin.","Port Keats, 180 miles [290 km] SW of Darwin.",,,,,,,,"14,06,,S,129,33,,E,",,,,,-14.1,129.55,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-29,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 19991,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19991,NSW 19991,"Straggly, small tree 15 feet high with reddish flowers and papery bark.",2010,"Perry, R.A.",,flowers | fruit,native,Present,sheet,,,,1949-06-03,,On lateritic podsol flat with Melaleuca sp.,,,,,,Australia,,Northern Territory,,66 miles SW of Katherine.,66 miles SW of Katherine.,,,,,,,,"15,30,,S,131,30,,E,",,,,,-15.5,131.5,,100000.0,,,,,,,,,"Blake, S.T.",1952-10-01,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 19992,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19992,NSW 19992,"Erect, straggly, small tree 10 feet high.  Bark whitish, papery. Flowers whitish.",2145,"Perry, R.A.",,flowers,native,Present,sheet,,,,1949-06-12,,With E. pruinosa on lateritic yellow podsol on sandstone.,,,,,,Australia,,Northern Territory,,35 miles SSE of Victoria River Downs.,35 miles SSE of Victoria River Downs.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19993,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19993,NSW 19993,"Grey, straggly,low tree 8 feet high. Bark papery.",2260,"Perry, R.A.",,flowers | fruit,native,Present,sheet,,,,1949-06-27,,"On latritic, yellow podsol on sandstone.",,,,,,Australia,,Northern Territory,,20 miles NW of Wavehill Police Station.,20 miles NW of Wavehill Police Station.,,,,,,,,"17,15,,S,130,45,,E,",,,,,-17.25,130.75,,16000.0,,,,,,,,,"Blake, S.T.",1952-10-01,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 19994,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19994,NSW 19994,"Erect, small tree 10 feet high.  Bark whitish, papery.",2467,"Perry, R.A.",,flowers,native,Present,sheet,,,,1949-07-14,,"On deep, sandy soil with Acacia spp. and Plectrachne sp.",,,,,,Australia,,Western Australia,,5 miles SE of Gordon Downs Station.,5 miles SE of Gordon Downs Station.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19995,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19995,NSW 19995,Straggly tree 15 feet high. Flowers greenish.  Bark papery and light-green.,2608,"Perry, R.A.",,flowers,native,Present,sheet,,,,1949-07-27,,"On sandy area near creek with Melaleuca sp., Banksia sp. and Pandanus sp.",,,,,,Australia,,Western Australia,,70 miles E of Carlton Station (NT) near Alligator Springs.,70 miles E of Carlton Station (NT) near Alligator Springs.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19996,PhysicalObject,2017-12-15 11:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19996,NSW 19996,"Erect, straggly tree 30 feet high. Branchlets drooping. Flowers white. Bark papery and nearly white. Foliage grey.",2627,"Perry, R.A.",,fruit,native,Present,sheet,,,,1949-07-27,,Near creek.,,,,,,Australia,,Northern Territory,,70 miles E of Carlton Station near Alligator Springs.,70 miles E of Carlton Station near Alligator Springs.,,,,,,,,"15,19,,S,129,22,,E,",,,,,-15.32,129.37,,25000.0,,,,,,,,,,,,,,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
NSW:NSW:NSW 19997,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19997,NSW 19997,"Paperbark.  A tree to 30 m.  Ex Forestry and Timber Bureau, Flora of North Australia No. 14.",,"Bateman, W.",,fruit,native,Present,sheet,,,,1950-06-12,,River banks associated with Pithecolobium and Eucalyptus camaldulensis.,,,,,,Australia,,Northern Territory,,"Elsey Station, Roper River.","Elsey Station, Roper River.",,,,,,,,"14,58,,S,133,19,,E,",,,,,-14.97,133.32,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-29,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 19998,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19998,NSW 19998,,,"Deane, H.",,flowers,native,Present,sheet,,,,,,,,,,,,Australia,,Queensland,,Jericho.,Jericho.,,,,,,,,"23,36,,S,146,07,,E,",,,,,-23.6,146.12,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 19999,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 19999,NSW 19999,"Paper bark, 20 feet.",3866,"Cambage, R.H.",,flowers | fruit,,Present,sheet,,,,1913-08-19,,In granite creek.,,,,,,Australia,,Queensland,,Almaden.,Almaden.,,488.0,488.0,,,,,"17,21,,S,144,40,,E,",,,,,-17.35,144.67,,10000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 20000,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20000,NSW 20000,Tea tree.,3,"Sulman, F.",,buds | flowers,native,Present,sheet,,,,1913-08,,Scrub.,,,,,,Australia,,Queensland,,Saxby River.,Saxby River.,,,,,,,,"19,45,,S,141,24,,E,",,,,,-19.75,141.4,,25000.0,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 20001,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20001,NSW 20001,Paper-bark. 10 feet. Flowers yellowish green.,3964,"Cambage, R.H.",,fruit,,Present,sheet,,,,1913-09-01,,Near Leucodendron. On sandy soil.,,,,,,Australia,,Queensland,,"Prairie to Baronta, 30 miles E of Hughendon.","Prairie to Baronta, 30 miles E of Hughendon.",,427.0,427.0,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 20002,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20002,NSW 20002,Paper-bark. 10 feet. Flowers yellowish green.,3967,"Cambage, R.H.",,fruit,native,Present,sheet,,,,1913-09-01,,Near Leucodendron. On sandy soil.,,,,,,Australia,,Queensland,,"Prairie to Baronta, 25 miles E of Hughendon.","Prairie to Baronta, 25 miles E of Hughendon.",,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1952-09-30,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 20003,PhysicalObject,2017-12-14 17:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20003,NSW 20003,Distilled for oil with success.,T.18,Porter,,sterile,native,Present,sheet,,,,,About 1919,,,,,,,Australia,,Northern Territory,,Darwin.,Darwin.,,,,,,,,"12,27,,S,130,49,,E,",,,,,-12.45,130.82,,10000.0,,,,,,,,,,,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 20004,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20004,NSW 20004,"Tea tree. [Whole flowers deciduous, the petals persistent].",,"Walker, H.B.",,flowers | fruit,native,Present,sheet,,,,1903-08,,,,,,,,Australia,,Queensland,,Charters Towers.,Charters Towers.,,,,,,,,"20,04,,S,146,16,,E,",,,,,-20.07,146.27,,10000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
